"AWS allows users to manage their resources using a web based user interface. What is the name of this interface?
<ol type=""A"">
<li>AWS CLI</li>
<li>AWS API</li>
<li>AWS SDK</li>
<li>AWS Management Console</li>
</ol>"	"Answer
  Correct answer: D
"	practice-exam-1
"Which of the following is an example of horizontal scaling in the AWS Cloud?
<ol type=""A"">
<li>Replacing an existing EC2 instance with a larger, more powerful one</li>
<li>Increasing the compute capacity of a single EC2 instance to address the growing demands of an application</li>
<li>Adding more RAM capacity to an EC2 instance</li>
<li>Adding more EC2 instances of the same size to handle an increase in traffic</li>
</ol>"	"Answer
  Correct answer: D
"	practice-exam-1
"You have noticed that several critical Amazon EC2 instances have been terminated. Which of the following AWS services would help you determine who took this action?
<ol type=""A"">
<li>Amazon Inspector</li>
<li>AWS CloudTrail</li>
<li>AWS Trusted Advisor</li>
<li>EC2 Instance Usage Report</li>
</ol>"	"Answer
  Correct answer: B
"	practice-exam-1
"Which of the below options are related to the reliability of AWS? (Choose TWO)
<ol type=""A"">
<li>Applying the principle of least privilege to all AWS resources</li>
<li>Automatically provisioning new resources to meet demand</li>
<li>All AWS services are considered Global Services, and this design helps customers serve their international users</li>
<li>Providing compensation to customers if issues occur</li>
<li>Ability to recover quickly from failures</li>
</ol>"	"Answer
  Correct answer: B, E
"	practice-exam-1
"Which statement is true regarding the AWS Shared Responsibility Model?
<ol type=""A"">
<li>Responsibilities vary depending on the services used</li>
<li>Security of the IaaS services is the responsibility of AWS</li>
<li>Patching the guest OS is always the responsibility of AWS</li>
<li>Security of the managed services is the responsibility of the customer</li>
</ol>"	"Answer
  Correct answer: A
"	practice-exam-1
"You have set up consolidated billing for several AWS accounts. One of the accounts has purchased a number of reserved instances for 3 years. Which of the following is true regarding this scenario?
<ol type=""A"">
<li>The Reserved Instance discounts can only be shared with the master account</li>
<li>All accounts can receive the hourly cost benefit of the Reserved Instances</li>
<li>The purchased instances will have better performance than On-demand instances</li>
<li>There are no cost benefits from using consolidated billing; It is for informational purposes only</li>
</ol>"	"Answer
  Correct answer: B
"	practice-exam-1
"A company has developed an eCommerce web application in AWS. What should they do to ensure that the application has the highest level of availability?
<ol type=""A"">
<li>Deploy the application across multiple Availability Zones and Edge locations</li>
<li>Deploy the application across multiple Availability Zones and subnets</li>
<li>Deploy the application across multiple Regions and Availability Zones</li>
<li>Deploy the application across multiple VPC’s and subnets</li>
</ol>"	"Answer
  Correct answer: C
"	practice-exam-1
"What does AWS Snowball provide? (Choose TWO)
<ol type=""A"">
<li>Built-in computing capabilities that allow customers to process data locally</li>
<li>A catalog of third-party software solutions that customers need to build solutions and run their businesses</li>
<li>A hybrid cloud storage between on-premises environments and the AWS Cloud</li>
<li>An Exabyte-scale data transfer service that allows you to move extremely large amounts of data to AWS</li>
<li>Secure transfer of large amounts of data into and out of the AWS</li>
</ol>"	"Answer
  Correct answer: A, E
"	practice-exam-1
"A company has an AWS Enterprise Support plan. They want quick and efficient guidance with their billing and account inquiries. Which of the following should the company use?
<ol type=""A"">
<li>AWS Health Dashboard</li>
<li>AWS Support Concierge</li>
<li>AWS Customer Service</li>
<li>AWS Operations Support</li>
</ol>"	"Answer
  Correct answer: B
"	practice-exam-1
"A Japanese company hosts their applications on Amazon EC2 instances in the Tokyo Region. The company has opened new branches in the United States, and the US users are complaining of high latency. What can the company do to reduce latency for the users in the US while minimizing costs?
<ol type=""A"">
<li>Applying the Amazon Connect latency-based routing policy</li>
<li>Registering a new US domain name to serve the users in the US</li>
<li>Building a new data center in the US and implementing a hybrid model</li>
<li>Deploying new Amazon EC2 instances in a Region located in the US</li>
</ol>"	"Answer
  Correct answer: D
"	practice-exam-1
