"How do customers benefit from Amazon's massive economies of scale?
<ol type=""A"">
<li>Periodic price reductions as the result of Amazon's operational efficiencies</li>
<li>New Amazon EC2 instance types providing the latest hardware</li>
<li>The ability to scale up and down when needed</li>
<li>Increased reliability in the underlying hardware of Amazon EC2 instances</li>
</ol>"	Answer	practice-exam-15
"Which AWS services can be used to gather information about AWS account activity? (Select TWO.)
<ol type=""A"">
<li>Amazon CloudFront</li>
<li>AWS Cloud9</li>
<li>AWS CloudTrail</li>
<li>AWS CloudHSM</li>
<li>Amazon CloudWatch</li>
</ol>"	Answer	practice-exam-15
"Which of the following common IT tasks can AWS cover to free up company IT resources? (Select TWO.)
<ol type=""A"">
<li>Patching databases software</li>
<li>Testing application releases</li>
<li>Backing up databases</li>
<li>Creating database schema</li>
<li>Running penetration tests</li>
</ol>"	Answer	practice-exam-15
"In which scenario should Amazon EC2 Spot Instances be used?
<ol type=""A"">
<li>A company wants to move its main website to AWS from an on-premises web server</li>
<li>A company has a number of application services whose Service Level Agreement (SLA) requires 99.999% uptime</li>
<li>A company's heavily used legacy database is currently running on-premises</li>
<li>A company has a number of infrequent, interruptible jobs that are currently using On-Demand Instances</li>
</ol>"	Answer	practice-exam-15
"Which AWS feature should a customer leverage to achieve high availability of an application?
<ol type=""A"">
<li>AWS Direct Connect</li>
<li>Availability Zones</li>
<li>Data centers</li>
<li>Amazon Virtual Private Cloud (Amazon VPC)</li>
</ol>"	Answer	practice-exam-15
"Which is the minimum AWS Support plan that includes Infrastructure Event Management without additional costs?
<ol type=""A"">
<li>Enterprise</li>
<li>Business</li>
<li>Developer</li>
<li>Basic</li>
</ol>"	Answer	practice-exam-15
"Which AWS service can serve a static website?
<ol type=""A"">
<li>Amazon S3</li>
<li>Amazon Route 53</li>
<li>Amazon QuickSight</li>
<li>AWS X-Ray</li>
</ol>"	Answer	practice-exam-15
"How does AWS shorten the time to provision IT resources?
<ol type=""A"">
<li>It supplies an online IT ticketing platform for resource requests</li>
<li>It supports automatic code validation services</li>
<li>It provides the ability to programmatically provision existing resources</li>
<li>It automates the resource request process from a company's IT vendor list</li>
</ol>"	Answer	practice-exam-15
"What can AWS edge locations be used for? (Select TWO.)
<ol type=""A"">
<li>Hosting applications</li>
<li>Delivering content closer to users</li>
<li>Running NoSQL database caching services</li>
<li>Reducing traffic on the server by caching responses</li>
<li>Sending notification messages to end users</li>
</ol>"	Answer	practice-exam-15
"Which of the following can limit Amazon Simple Storage Service (Amazon S3) bucket access to specific users?
<ol type=""A"">
<li>A public and private key-pair</li>
<li>Amazon Inspector</li>
<li>AWS Identity and Access Management (IAM) policies</li>
<li>Security Groups</li>
</ol>"	Answer	practice-exam-15
"A solution that is able to support growth in users, traffic, or data size with no drop in performance aligns with which cloud architecture principle?
<ol type=""A"">
<li>Think parallel</li>
<li>Implement elasticity</li>
<li>Decouple your components</li>
<li>Design for failure</li>
</ol>"	Answer	practice-exam-15
"Which of the following tasks is the responsibility of AWS?
<ol type=""A"">
<li>Encrypting client-side data</li>
<li>Configuring AWS Identity and Access Management (IAM) roles</li>
<li>Securing the Amazon EC2 hypervisor</li>
<li>Setting user password policies</li>
</ol>"	Answer	practice-exam-15
