"Under the AWS shared responsibility model, which of the following is an example of security in the AWS Cloud?
<ol type=""A"">
<li>Managing edge locations</li>
<li>Physical security</li>
<li>Firewall configuration</li>
<li>Global infrastructure</li>
</ol>"	Answer	practice-exam-18
"How can an AWS user with an AWS Basic Support plan obtain technical assistance from AWS?
<ol type=""A"">
<li>AWS Senior Support Engineers</li>
<li>AWS Technical Account Managers</li>
<li>AWS Trusted Advisor</li>
<li>AWS Discussion Forums</li>
</ol>"	Answer	practice-exam-18
"Which of the following are pillars of the AWS Well-Architected Framework? (Choose two.)
<ol type=""A"">
<li>Multiple Availability Zones</li>
<li>Performance efficiency</li>
<li>Security</li>
<li>Encryption usage</li>
<li>High availability</li>
</ol>"	Answer	practice-exam-18
"After selecting an Amazon EC2 Dedicated Host reservation, which pricing option would provide the largest discount?
<ol type=""A"">
<li>No upfront payment</li>
<li>Hourly on-demand payment</li>
<li>Partial upfront payment</li>
<li>All upfront payment</li>
</ol>"	Answer	practice-exam-18
"What is an advantage of deploying an application across multiple Availability Zones?
<ol type=""A"">
<li>There is a lower risk of service failure if a natural disaster causes a service disruption in a given AWS Region</li>
<li>The application will have higher availability because it can withstand a service disruption in one Availability Zone</li>
<li>There will be better coverage as Availability Zones are geographically distant and can serve a wider area</li>
<li>There will be decreased application latency that will improve the user experience</li>
</ol>"	Answer	practice-exam-18
"A Cloud Practitioner is asked how to estimate the cost of using a new application on AWS.  What is the MOST appropriate response?
<ol type=""A"">
<li>Inform the user that AWS pricing allows for on-demand pricing</li>
<li>Direct the user to the AWS Simple Monthly Calculator for an estimate</li>
<li>Use Amazon QuickSight to analyze current spending on-premises</li>
<li>Use Amazon AppStream 2.0 for real-time pricing analytics</li>
</ol>"	Answer	practice-exam-18
"A company wants to migrate its applications to a VPC on AWS. These applications will need to access on-premises resources.  What combination of actions will enable the company to accomplish this goal? (Choose two.)
<ol type=""A"">
<li>Use the AWS Service Catalog to identify a list of on-premises resources that can be migrated</li>
<li>Build a VPN connection between an on-premises device and a virtual private gateway in the new VPC</li>
<li>Use Amazon Athena to query data from the on-premises database servers</li>
<li>Connect the company's on-premises data center to AWS using AWS Direct Connect</li>
<li>Leverage Amazon CloudFront to restrict access to static web content provided through the company's on-premises web servers</li>
</ol>"	Answer	practice-exam-18
"A web application running on AWS has been spammed with malicious requests from a recurring set of IP addresses.  Which AWS service can help secure the application and block the malicious traffic?
<ol type=""A"">
<li>AWS IAM</li>
<li>Amazon GuardDuty</li>
<li>Amazon Simple Notification Service (Amazon SNS)</li>
<li>AWS WAF</li>
</ol>"	Answer	practice-exam-18
"Treating infrastructure as code in the AWS Cloud allows users to:
<ol type=""A"">
<li>automate migration of on-premises hardware to AWS data centers</li>
<li>let a third party automate an audit of the AWS infrastructure</li>
<li>turn over application code to AWS so it can run on the AWS infrastructure</li>
<li>automate the infrastructure provisioning process</li>
</ol>"	Answer	practice-exam-18
"A company requires a dedicated network connection between its on-premises servers and the AWS Cloud.  Which AWS service should be used?
<ol type=""A"">
<li>AWS VPN</li>
<li>AWS Direct Connect</li>
<li>Amazon API Gateway</li>
<li>Amazon Connect</li>
</ol>"	Answer	practice-exam-18
