"Which of the following can help secure your sensitive data in Amazon S3? (Choose TWO)
<ol type=""A"">
<li>Delete the encryption keys once your data is encrypted</li>
<li>With AWS you do not need to worry about encryption</li>
<li>Enable S3 Encryption</li>
<li>Encrypt the data prior to uploading it</li>
<li>Delete all IAM users that have access to S3</li>
</ol>"	"Answer
  Correct answer: C, D
"	practice-exam-7
"Which AWS service helps developers compile and test their code?
<ol type=""A"">
<li>AWS CodeDeploy</li>
<li>AWS CodeCommit</li>
<li>CloudEndure</li>
<li>AWS CodeBuild</li>
</ol>"	"Answer
  Correct answer: D
"	practice-exam-7
"Which of the following will affect how much you are charged for storing objects in S3? (Choose TWO)
<ol type=""A"">
<li>Using default encryption for any number of S3 buckets</li>
<li>The number of EBS volumes attached to your instances</li>
<li>The storage class used for the objects stored</li>
<li>Creating and deleting S3 buckets</li>
<li>The total size in gigabytes of all objects stored</li>
</ol>"	"Answer
  Correct answer: C, E
"	practice-exam-7
"What does the Amazon CloudFront service provide? (Choose TWO)
<ol type=""A"">
<li>Tracks user activity and APl usage</li>
<li>Increases application availability by caching at the edge</li>
<li>Enables faster disaster recovery</li>
<li>Stores archived data at very low costs</li>
<li>Delivers content to end users with low latency</li>
</ol>"	"Answer
  Correct answer: B, E
"	practice-exam-7
"You are facing a lot of problems with your current contact center. Which service provides a cloud-based contact center that can deliver a better service for your customers?
<ol type=""A"">
<li>Amazon Lightsail</li>
<li>Amazon Connect</li>
<li>AWS Direct Connect</li>
<li>AWS Elastic Beanstalk</li>
</ol>"	"Answer
  Correct answer: B
"	practice-exam-7
"You have migrated your application to AWS recently. How can you view the AWS costs applied to your account?
<ol type=""A"">
<li>Using the AWS Cost &amp; Usage Report</li>
<li>Using the AWS Total Cost of Ownership (TCO) dashboard</li>
<li>Using the AWS CloudWatch logs dashboard</li>
<li>Using the Amazon VPC dashboard</li>
</ol>"	"Answer
  Correct answer: A
"	practice-exam-7
"Which of the following are valid Amazon EC2 Reserved Instance types? (Choose TWO)
<ol type=""A"">
<li>Convertible</li>
<li>Expedited</li>
<li>Bulk</li>
<li>Spot</li>
<li>Standard</li>
</ol>"	"Answer
  Correct answer: A, E
"	practice-exam-7
"Which of the following services gives you access to all AWS auditor-issued reports and certifications?
<ol type=""A"">
<li>AWS Artifact</li>
<li>AWS Config</li>
<li>Amazon CloudWatch</li>
<li>AWS CloudTrail</li>
</ol>"	"Answer
  Correct answer: A
"	practice-exam-7
"You manage a blog on AWS that has different environments: development, testing, and production. What can you use to create a custom console for each environment to view and manage your resources easily?
<ol type=""A"">
<li>AWS Resource Groups</li>
<li>AWS Placement Groups</li>
<li>AWS Management Console</li>
<li>AWS Tag Editor</li>
</ol>"	"Answer
  Correct answer: A
"	practice-exam-7
"Which AWS service collects metrics from running EC2 instances?
<ol type=""A"">
<li>Amazon Inspector</li>
<li>Amazon CloudWatch</li>
<li>AWS CloudFormation</li>
<li>AWS CloudTrail</li>
</ol>"	"Answer
  Correct answer: B
"	practice-exam-7
"Your web application currently faces performance issues and suffers from long load times. Which of the following AWS services could help fix these issues and improve performance?
<ol type=""A"">
<li>Amazon Detective</li>
<li>AWS X-Ray</li>
<li>AWS Security Hub</li>
<li>AWS Shield</li>
</ol>"	"Answer
  Correct answer: B
"	practice-exam-7
"Which of the following compute resources are serverless? (Choose TWO)
<ol type=""A"">
<li>Amazon EC2</li>
<li>AWS Fargate</li>
<li>AWS Lambda</li>
<li>Amazon ECS</li>
<li>Amazon EMR</li>
</ol>"	"Answer
  Correct answer: B, C
"	practice-exam-7
"For compliance and regulatory purposes, a government agency requires that their applications must run on hardware that is dedicated to them only. How can you meet this requirement?
<ol type=""A"">
<li>Use EC2 Dedicated Hosts</li>
<li>Use EC2 Reserved Instances</li>
<li>Use EC2 Spot Instances</li>
<li>Use EC2 On-demand Instances</li>
</ol>"	"Answer
  Correct answer: A
"	practice-exam-7
"Which AWS Cost Governance best practice recommends refining workloads regularly to make the most of existing AWS resources and reduce costs?
<ol type=""A"">
<li>Tagging Enforcement</li>
<li>Architecture Optimization</li>
<li>Budgeting Processes</li>
<li>Resource Controls</li>
</ol>"	"Answer
  Correct answer: B
"	practice-exam-7
"An organization needs to build a financial application that requires support for ACID transactions. Which AWS database service is most appropriate in this case?
<ol type=""A"">
<li>RedShift</li>
<li>RDS</li>
<li>CloudHSM</li>
<li>DMS</li>
</ol>"	"Answer
  Correct answer: B
"	practice-exam-7
"What can you use to assign permissions directly to an IAM user?
<ol type=""A"">
<li>IAM Identity</li>
<li>IAM Group</li>
<li>IAM Role</li>
<li>IAM Policy</li>
</ol>"	"Answer
  Correct answer: D
"	practice-exam-7
"The owner of an E-Commerce application notices that the compute capacity requirements vary heavily from time to time. What makes AWS more economical than traditional data centers for this type of application?
<ol type=""A"">
<li>AWS allows customers to launch powerful EC2 instances to handle spikes in load</li>
<li>AWS allows customers to pay upfront to get bigger discounts</li>
<li>AWS allows customers to launch and terminate EC2 instances based on demand</li>
<li>AWS allows customers to choose cheaper types of EC2 instances that best fit their needs</li>
</ol>"	"Answer
  Correct answer: C
"	practice-exam-7
"Amazon RDS supports multiple database engines to choose from. Which of the following is not one of them?
<ol type=""A"">
<li>PostgreSQL</li>
<li>Oracle</li>
<li>Microsoft SQL Server</li>
<li>Teradata</li>
</ol>"	"Answer
  Correct answer: D
"	practice-exam-7
"Which of the following AWS services would help you migrate on-premise databases to AWS?
<ol type=""A"">
<li>AWS DMS</li>
<li>Amazon S3 Transfer Acceleration</li>
<li>AWS Directory Service</li>
<li>AWS Transit Gateway</li>
</ol>"	"Answer
  Correct answer: A
"	practice-exam-7
"For new AWS customers, what is the EASIEST way to launch a simple WordPress website on AWS?
<ol type=""A"">
<li>Run WordPress on an Amazon Lightsail instance</li>
<li>Install WordPress on an Amazon EC2 instance</li>
<li>Use the Amazon S3 Web hosting feature</li>
<li>Host the website directly on AWS Cloud Development Kit (AWS CDK)</li>
</ol>"	"Answer
  Correct answer: A
"	practice-exam-7
"Which of the following would you use to manage your encryption keys in the AWS Cloud? (Choose TWO)
<ol type=""A"">
<li>AWS KMS</li>
<li>AWS Certificate Manager</li>
<li>AWS CodeDeploy</li>
<li>AWS CodeCommit</li>
<li>CloudHSM</li>
</ol>"	"Answer
  Correct answer: A, E
"	practice-exam-7
"Which of the following services allows you to install and run custom relational database software?
<ol type=""A"">
<li>Amazon EC2</li>
<li>Amazon Cognito</li>
<li>Amazon RDS</li>
<li>Amazon Inspector</li>
</ol>"	"Answer
  Correct answer: A
"	practice-exam-7
