"Which of the following can an AWS customer use to launch a new Amazon Relational Database Service (Amazon RDS) cluster? (Select TWO)
<ol type=""A"">
<li>AWS Concierge</li>
<li>AWS CloudFormation</li>
<li>Amazon Simple Storage Service (Amazon S3)</li>
<li>Amazon EC2 Auto Scaling</li>
<li>AWS Management Console</li>
</ol>"	"Answer
  Correct answer: B, E
"	practice-exam-10
"Which of the following Reserved Instance (RI) pricing models provides the highest average savings compared to On-Demand pricing?
<ol type=""A"">
<li>One-year, No Upfront, Standard RI pricing</li>
<li>One-year, All Upfront, Convertible RI pricing</li>
<li>Three-year, All Upfront, Standard RI pricing</li>
<li>Three-year, No Upfront, Convertible RI pricing</li>
</ol>"	"Answer
  Correct answer: C
"	practice-exam-10
"Which of the following are features of Amazon CloudWatch Logs? (Select TWO)
<ol type=""A"">
<li>Summaries by Amazon Simple Notification Service (Amazon SNS)</li>
<li>Free Amazon Elasticsearch Service analytics</li>
<li>Provided at no charge</li>
<li>Real-time monitoring</li>
<li>Adjustable retention</li>
</ol>"	"Answer
  Correct answer: D, E
"	practice-exam-10
"Which of the following is an AWS-managed compute service?
<ol type=""A"">
<li>Amazon SWF</li>
<li>Amazon EC2</li>
<li>AWS Lambda</li>
<li>Amazon Aurora</li>
</ol>"	"Answer
  Correct answer: C
"	practice-exam-10
"A company wants to reduce the physical compute footprint that developers use to run code. Which service would meet that need by enabling serverless architectures?
<ol type=""A"">
<li>Amazon Elastic Compute Cloud (Amazon EC2)</li>
<li>AWS Lambda</li>
<li>Amazon DynamoDB</li>
<li>AWS CodeCommit</li>
</ol>"	"Answer
  Correct answer: B
"	practice-exam-10
"Which of the following is the customer’s responsibility under the AWS shared responsibility model?
<ol type=""A"">
<li>Patching underlying infrastructure</li>
<li>Physical security</li>
<li>Patching Amazon EC2 instances</li>
<li>Patching network infrastructure</li>
</ol>"	"Answer
  Correct answer: C
"	practice-exam-10
"According to the AWS shared responsibility model who is responsible for configuration management?
<ol type=""A"">
<li>It is solely the responsibility of the customer</li>
<li>It is solely the responsibility of AWS</li>
<li>It is shared between AWS and the customer</li>
<li>It is not part of the AWS shared responsibility model</li>
</ol>"	"Answer
  Correct answer: C
"	practice-exam-10
"Which security service automatically recognizes and classifies sensitive data or intellectual property on AWS?
<ol type=""A"">
<li>Amazon GuardDuty</li>
<li>Amazon Macie</li>
<li>Amazon Inspector</li>
<li>AWS Shield</li>
</ol>"	"Answer
  Correct answer: B
"	practice-exam-10
"Which of the following BEST describe the AWS pricing model? (Select TWO)
<ol type=""A"">
<li>Fixed-term</li>
<li>Pay-as-you-go</li>
<li>Colocation</li>
<li>Planned</li>
<li>Variable cost</li>
</ol>"	"Answer
  Correct answer: B, E
"	practice-exam-10
"Under the shared responsibility model, which of the following tasks are the responsibility of the AWS customer? (Select TWO)
<ol type=""A"">
<li>Ensuring that application data is encrypted at rest</li>
<li>Ensuring that AWS NTP servers are set to the correct time</li>
<li>Ensuring that users have received security training in the use of AWS services</li>
<li>Ensuring that access to data centers is restricted</li>
<li>Ensuring that hardware is disposed of properly</li>
</ol>"	"Answer
  Correct answer: A, C
"	practice-exam-10
"A customer is using multiple AWS accounts with separate billing. How can the customer take advantage of volume discounts with minimal impact to the AWS resources?
<ol type=""A"">
<li>Create one global AWS account and move all AWS resources to that account</li>
<li>Sign up for three years of Reserved Instance pricing up front</li>
<li>Use the consolidated billing feature from AWS Organizations</li>
<li>Sign up for the AWS Enterprise support plan to get volume discounts</li>
</ol>"	"Answer
  Correct answer: C
"	practice-exam-10
"Which Amazon EC2 pricing model offers the MOST significant discount when compared to OnDemand Instances?
<ol type=""A"">
<li>A Partial Upfront Reserved Instances for a 1-year term</li>
<li>All Upfront Reserved instances for a 1 year form</li>
<li>All Upfront Reserved Instances for a 3 year term</li>
<li>No Upfront Reserved Instances for a 3 year term</li>
</ol>"	"Answer
  Correct answer: C
"	practice-exam-10
