"A user is planning to migrate an application workload to the AWS Cloud.  Which control becomes the responsibility of AWS once the migration is complete?
<ol type=""A"">
<li>Patching the guest operating system</li>
<li>Maintaining physical and environmental controls</li>
<li>Protecting communications and maintaining zone security</li>
<li>Patching specific applications</li>
</ol>"	Answer	practice-exam-23
"Which services can be used to deploy applications on AWS? (Choose two.)
<ol type=""A"">
<li>AWS Elastic Beanstalk</li>
<li>AWS Config</li>
<li>AWS OpsWorks</li>
<li>AWS Application Discovery Service</li>
<li>Amazon Kinesis</li>
</ol>"	Answer	practice-exam-23
"Which AWS service can be used to provide an on-demand, cloud-based contact center?
<ol type=""A"">
<li>AWS Direct Connect</li>
<li>Amazon Connect</li>
<li>AWS Support Center</li>
<li>AWS Managed Services</li>
</ol>"	Answer	practice-exam-23
"What tool enables customers without an AWS account to estimate costs for almost all AWS services?
<ol type=""A"">
<li>Cost Explorer</li>
<li>TCO Calculator</li>
<li>AWS Budgets</li>
<li>AWS Pricing Calculator</li>
</ol>"	Answer	practice-exam-23
"Which component must be attached to a VPC to enable inbound Internet access?
<ol type=""A"">
<li>NAT gateway</li>
<li>VPC endpoint</li>
<li>VPN connection</li>
<li>Internet gateway</li>
</ol>"	Answer	practice-exam-23
"Which pricing model would result in maximum Amazon Elastic Compute Cloud (Amazon EC2) savings for a database server that must be online for one year?
<ol type=""A"">
<li>Spot Instance</li>
<li>On-Demand Instance</li>
<li>Partial Upfront Reserved Instance</li>
<li>No Upfront Reserved Instance</li>
</ol>"	Answer	practice-exam-23
"A company has a MySQL database running on a single Amazon EC2 instance. The company now requires higher availability in the event of an outage.  Which set of tasks would meet this requirement?
<ol type=""A"">
<li>Add an Application Load Balancer in front of the EC2 instance</li>
<li>Configure EC2 Auto Recovery to move the instance to another Availability Zone</li>
<li>Migrate to Amazon RDS and enable Multi-AZ</li>
<li>Enable termination protection for the EC2 instance to avoid outages</li>
</ol>"	Answer	practice-exam-23
"A company wants to ensure that AWS Management Console users are meeting password complexity requirements.  How can the company configure password complexity?
<ol type=""A"">
<li>Using an AWS IAM user policy</li>
<li>Using an AWS Organizations service control policy (SCP)</li>
<li>Using an AWS IAM account password policy</li>
<li>Using an AWS Security Hub managed insight</li>
</ol>"	Answer	practice-exam-23
"Under the AWS shared responsibility model, which of the following is the customer's responsibility?
<ol type=""A"">
<li>Patching guest OS and applications</li>
<li>Patching and fixing flaws in the infrastructure</li>
<li>Physical and environmental controls</li>
<li>Configuration of AWS infrastructure devices</li>
</ol>"	Answer	practice-exam-23
"Which of the following tasks is required to deploy a PCI-compliant workload on AWS?
<ol type=""A"">
<li>Use any AWS service and implement PCI controls at the application layer</li>
<li>Use an AWS service that is in-scope for PCI compliance and raise an AWS support ticket to enable PCI compliance at the application layer</li>
<li>Use any AWS service and raise an AWS support ticket to enable PCI compliance on that service</li>
<li>Use an AWS service that is in scope for PCI compliance and apply PCI controls at the application layer</li>
</ol>"	Answer	practice-exam-23
