"An administrator needs to rapidly deploy a popular IT solution and start using it immediately. Where can the administrator find assistance?
<ol type=""A"">
<li>AWS Well-Architected Framework documentation</li>
<li>Amazon CloudFront</li>
<li>AWS CodeCommit</li>
<li>AWS Quick Start reference deployments</li>
</ol>"	"Answer
  Correct answer: D
"	practice-exam-9
"What is one of the advantages of the Amazon Relational Database Service (Amazon RDS)?
<ol type=""A"">
<li>It simplifies relational database administration tasks</li>
<li>It provides 99.99999999999% reliability and durability</li>
<li>It automatically scales databases for loads</li>
<li>It enables users to dynamically adjust CPU and RAM resources</li>
</ol>"	"Answer
  Correct answer: A
"	practice-exam-9
"Which of the following AWS Cloud services can be used to run a customer-managed relational database?
<ol type=""A"">
<li>Amazon EC2</li>
<li>Amazon Route 53</li>
<li>Amazon ElastiCache</li>
<li>Amazon DynamoDB</li>
</ol>"	"Answer
  Correct answer: A
"	practice-exam-9
"A user is planning to launch two additional Amazon EC2 instances to increase availability. Which action should the user take?
<ol type=""A"">
<li>Launch the instances across multiple Availability Zones in a single AWS Region</li>
<li>Launch the instances as EC2 Reserved Instances in the same AWS Region and the same Availability Zone</li>
<li>Launch the instances in multiple AWS Regions but in the same Availability Zone</li>
<li>Launch the instances as EC2 Spot Instances in the same AWS Region but in different Availability Zones</li>
</ol>"	"Answer
  Correct answer: A
"	practice-exam-9
"Which of the following can limit Amazon Simple Storage Service (Amazon S3) bucket access to specific users?
<ol type=""A"">
<li>A public and private key-pair</li>
<li>Amazon Inspector</li>
<li>AWS Identity and Access Management (IAM) policies</li>
<li>Security Groups</li>
</ol>"	"Answer
  Correct answer: C
"	practice-exam-9
"Which AWS service allows companies to connect an Amazon VPC to an on-premises data center? (Select TWO)
<ol type=""A"">
<li>AWS VPN</li>
<li>Amazon Redshift</li>
<li>API Gateway</li>
<li>Amazon Direct Connect</li>
</ol>"	"Answer
  Correct answer: A, D
"	practice-exam-9
"Which AWS service or feature can be used to monitor CPU usage?
<ol type=""A"">
<li>AWS CloudTrail</li>
<li>VPC Flow Logs</li>
<li>Amazon CloudWatch</li>
<li>AWS Config</li>
</ol>"	"Answer
  Correct answer: C
"	practice-exam-9
"Which task is AWS responsible for in the shared responsibility model for security and compliance?
<ol type=""A"">
<li>Granting access to individuals and services</li>
<li>Encrypting data in transit</li>
<li>Updating Amazon EC2 host firmware</li>
<li>Updating operating systems</li>
</ol>"	"Answer
  Correct answer: C
"	practice-exam-9
"Which of the following security-related actions are available at no cost?
<ol type=""A"">
<li>Calling AWS Support</li>
<li>Contacting AWS Professional Services to request a workshop</li>
<li>Accessing forums, blogs, and whitepapers</li>
<li>Attending AWS classes at a local university</li>
</ol>"	"Answer
  Correct answer: C
"	practice-exam-9
"Which storage service can be used as a low-cost option for hosting static websites?
<ol type=""A"">
<li>Amazon Glacier</li>
<li>Amazon DynamoDB</li>
<li>Amazon Elastic File System (Amazon EFS)</li>
<li>Amazon Simple Storage Service (Amazon S3)</li>
</ol>"	"Answer
  Correct answer: D
"	practice-exam-9
"According to the AWS shared responsibility model what is the sole responsibility of AWS?
<ol type=""A"">
<li>Application security</li>
<li>Edge location management</li>
<li>Patch management</li>
<li>Client-side data</li>
</ol>"	"Answer
  Correct answer: B
"	practice-exam-9
"Which of the following are pillars of the AWS Well-Architected Framework? (Select TWO)
<ol type=""A"">
<li>Multiple Availability Zones</li>
<li>Performance efficiency</li>
<li>Security</li>
<li>Encryption usage</li>
<li>High availability</li>
</ol>"	"Answer
  Correct answer: B, C
"	practice-exam-9
"Which AWS service identifies security groups that allow unrestricted access to a user’s AWS resources?
<ol type=""A"">
<li>AWS Trusted Advisor</li>
<li>Amazon Inspector</li>
<li>Amazon CloudWatch</li>
<li>AWS CloudTrail</li>
</ol>"	"Answer
  Correct answer: A
"	practice-exam-9
"Which design principles for cloud architecture are recommended when re-architecting a large monolithic application? (Select TWO)
<ol type=""A"">
<li>Use manual monitoring</li>
<li>Use fixed servers</li>
<li>Implement loose coupling</li>
<li>Rely on individual components</li>
<li>Design for scalability</li>
</ol>"	"Answer
  Correct answer: C, E
"	practice-exam-9
"When architecting cloud applications, which of the following are a key design principle?
<ol type=""A"">
<li>Use the largest instance possible</li>
<li>Provision capacity for peak load</li>
<li>Use the Scrum development process</li>
<li>Implement elasticity</li>
</ol>"	"Answer
  Correct answer: D
"	practice-exam-9
"A company has deployed several relational databases on Amazon EC2 instances. Every month the database software vendor releases new security patches that need to be applied to the databases. What is the MOST efficient way to apply the security patches?
<ol type=""A"">
<li>Connect to each database instance on a monthly basis and download and apply the necessary security patches from the vendor</li>
<li>Enable automate patching for the instances using the Amazon RDS console</li>
<li>In AWS Config. configure a rule for the instances and the required patch level</li>
<li>Use AWS Systems Manager to automate database patching according to a schedule</li>
</ol>"	"Answer
  Correct answer: D
"	practice-exam-9
"Which mechanism allows developers to access AWS services from application code?
<ol type=""A"">
<li>AWS Software Development Kit</li>
<li>AWS Management Console</li>
<li>AWS CodePipeline</li>
<li>AWS Config</li>
</ol>"	"Answer
  Correct answer: A
"	practice-exam-9
"Which AWS feature will reduce the customer’s total cost of ownership (TCO)?
<ol type=""A"">
<li>Shared responsibility security model</li>
<li>Single tenancy</li>
<li>Elastic computing</li>
<li>Encryption</li>
</ol>"	"Answer
  Correct answer: C
"	practice-exam-9
"Which of the following is a benefit of using the AWS Cloud?
<ol type=""A"">
<li>Permissive security removes the administrative burden</li>
<li>Ability to focus on revenue-generating activities</li>
<li>Control over cloud network hardware</li>
<li>Choice of specific cloud hardware vendors</li>
</ol>"	"Answer
  Correct answer: B
"	practice-exam-9
"Which of the following are categories of AWS Trusted Advisor? (Select TWO)
<ol type=""A"">
<li>Fault Tolerance</li>
<li>Instance Usage</li>
<li>Infrastructure</li>
<li>Performance</li>
<li>Storage Capacity</li>
</ol>"	"Answer
  Correct answer: A, D
"	practice-exam-9
"What is Amazon CloudWatch?
<ol type=""A"">
<li>A code repository with customizable build and team commit features</li>
<li>A metrics repository with customizable notification thresholds and channels</li>
<li>A security configuration repository with threat analytics</li>
<li>A rule repository of a web application firewall with automated vulnerability prevention features</li>
</ol>"	"Answer
  Correct answer: B
"	practice-exam-9
"Under the AWS shared responsibility model, which of the following activities are the customer’s responsibility? (Select TWO)
<ol type=""A"">
<li>Patching operating system components for Amazon Relational Database Server (Amazon RDS)</li>
<li>Encrypting data on the client-side</li>
<li>Training the data center staff</li>
<li>Configuring Network Access Control Lists (ACL)</li>
<li>Maintaining environmental controls within a data center</li>
</ol>"	"Answer
  Correct answer: B, D
"	practice-exam-9
"Under the shared responsibility model, which of the following is a shared control between a customer and AWS?
<ol type=""A"">
<li>Physical controls</li>
<li>Patch management</li>
<li>Zone security</li>
<li>Data center auditing</li>
</ol>"	"Answer
  Correct answer: B
"	practice-exam-9
