"Where can you store files in AWS? (Choose TWO)
<ol type=""A"">
<li>Amazon EFS</li>
<li>Amazon SNS</li>
<li>Amazon EBS</li>
<li>Amazon ECS</li>
<li>Amazon EMR</li>
</ol>"	"Answer
  Correct answer: A, C
"	practice-exam-3
"Which AWS service can be used to store and reliably deliver messages across distributed systems?
<ol type=""A"">
<li>Amazon Simple Queue Service</li>
<li>AWS Storage Gateway</li>
<li>Amazon Simple Email Service</li>
<li>Amazon Simple Storage Service</li>
</ol>"	"Answer
  Correct answer: A
"	practice-exam-3
"Which of the following describes the payment model that AWS makes available for customers that can commit to using Amazon EC2 over a one or 3-year term to reduce their total computing costs?
<ol type=""A"">
<li>Pay less as AWS grows</li>
<li>Pay as you go</li>
<li>Pay less by using more</li>
<li>Save when you reserve</li>
</ol>"	"Answer
  Correct answer: D
"	practice-exam-3
"A company is migrating its on-premises database to Amazon RDS. What should the company do to ensure Amazon RDS costs are kept to a minimum?
<ol type=""A"">
<li>Right-size before and after migration</li>
<li>Use a Multi-Region Active-Passive architecture</li>
<li>Combine On-demand Capacity Reservations with Saving Plans</li>
<li>Use a Multi-Region Active-Active architecture</li>
</ol>"	"Answer
  Correct answer: A
"	practice-exam-3
"What is the primary storage service used by Amazon RDS database instances?
<ol type=""A"">
<li>Amazon Glacier</li>
<li>Amazon EBS</li>
<li>Amazon EFS</li>
<li>Amazon S3</li>
</ol>"	"Answer
  Correct answer: B
"	practice-exam-3
"A company is developing a new application using a microservices framework. The new application is having performance and latency issues. Which AWS Service should be used to troubleshoot these issues?
<ol type=""A"">
<li>AWS CodePipeline</li>
<li>AWS X-Ray</li>
<li>Amazon Inspector</li>
<li>AWS CloudTrail</li>
</ol>"	"Answer
  Correct answer: B
"	practice-exam-3
"Which of the following AWS services is designed with native Multi-AZ fault tolerance in mind? (Choose TWO)
<ol type=""A"">
<li>Amazon Redshift</li>
<li>AWS Snowball</li>
<li>Amazon Simple Storage Service</li>
<li>Amazon EBS</li>
<li>Amazon DynamoDB</li>
</ol>"	"Answer
  Correct answer: C, E
"	practice-exam-3
"What are the Amazon RDS features that can be used to improve the availability of your database? (Choose TWO)
<ol type=""A"">
<li>AWS Regions</li>
<li>Multi-AZ Deployment</li>
<li>Automatic patching</li>
<li>Read Replicas</li>
<li>Edge Locations</li>
</ol>"	"Answer
  Correct answer: B, D
"	practice-exam-3
"Sarah has deployed an application in the Northern California (us-west-1) region. After examining the application’s traffic, she notices that about 30% of the traffic is coming from Asia. What can she do to reduce latency for the users in Asia?
<ol type=""A"">
<li>Replicate the current resources across multiple Availability Zones within the same region</li>
<li>Migrate the application to a hosting provider in Asia</li>
<li>Recreate the website content</li>
<li>Create a CDN using CloudFront, so that content is cached at Edge Locations close to and in Asia</li>
</ol>"	"Answer
  Correct answer: D
"	practice-exam-3
"An organization runs many systems and uses many AWS products. Which of the following services enables them to control how each developer interacts with these products?
<ol type=""A"">
<li>AWS Identity and Access Management</li>
<li>Amazon RDS</li>
<li>Network Access Control Lists</li>
<li>Amazon EMR</li>
</ol>"	"Answer
  Correct answer: A
"	practice-exam-3
"Using Amazon EC2 falls under which of the following cloud computing models?
<ol type=""A"">
<li>Iaas &amp; SaaS</li>
<li>IaaS</li>
<li>SaaS</li>
<li>PaaS</li>
</ol>"	"Answer
  Correct answer: B
"	practice-exam-3
"Which of the below is a best-practice when building applications on AWS?
<ol type=""A"">
<li>Strengthen physical security by applying the principle of least privilege</li>
<li>Ensure that the application runs on hardware from trusted vendors</li>
<li>Use IAM policies to maintain performance</li>
<li>Decouple the components of the application so that they run independently</li>
</ol>"	"Answer
  Correct answer: D
"	practice-exam-3
"Your company is designing a new application that will store and retrieve photos and videos. Which of the following services should you recommend as the underlying storage mechanism?
<ol type=""A"">
<li>Amazon EBS</li>
<li>Amazon SQS</li>
<li>Amazon Instance store</li>
<li>Amazon S3</li>
</ol>"	"Answer
  Correct answer: D
"	practice-exam-3
"Amazon Glacier is an Amazon S3 storage class that is suitable for storing [...] & [...]. (Choose TWO)
<ol type=""A"">
<li>Active archives</li>
<li>Dynamic websites’ assets</li>
<li>Long-term analytic data</li>
<li>Active databases</li>
<li>Cached data</li>
</ol>"	"Answer
  Correct answer: A, C
"	practice-exam-3
"What does Amazon Elastic Beanstalk provide?
<ol type=""A"">
<li>A PaaS solution to automate application deployment</li>
<li>A compute engine for Amazon ECS</li>
<li>A scalable file storage solution for use with AWS and on-premises servers</li>
<li>A NoSQL database service</li>
</ol>"	"Answer
  Correct answer: A
"	practice-exam-3
"What is the AWS service that performs automated network assessments of Amazon EC2 instances to check for vulnerabilities?
<ol type=""A"">
<li>Amazon Kinesis</li>
<li>Security groups</li>
<li>Amazon Inspector</li>
<li>AWS Network Access Control Lists</li>
</ol>"	"Answer
  Correct answer: C
"	practice-exam-3
