"Which AWS offering enables customers to find, buy, and immediately start using software solutions in their AWS environment?
<ol type=""A"">
<li>AWS Config</li>
<li>AWS OpsWorks</li>
<li>AWS SDK</li>
<li>AWS Marketplace</li>
</ol>"	Answer	practice-exam-19
"Which AWS networking service enables a company to create a virtual network within AWS?
<ol type=""A"">
<li>AWS Config</li>
<li>Amazon Route 53</li>
<li>AWS Direct Connect</li>
<li>Amazon Virtual Private Cloud (Amazon VPC</li>
</ol>"	Answer	practice-exam-19
"Which of the following is AWS's responsibility under the AWS shared responsibility model?
<ol type=""A"">
<li>Configuring third-party applications</li>
<li>Maintaining physical hardware</li>
<li>Securing application access and data</li>
<li>Managing custom Amazon Machine Images (AMIs)</li>
</ol>"	Answer	practice-exam-19
"Which component of AWS global infrastructure does Amazon CloudFront use to ensure low-latency delivery?
<ol type=""A"">
<li>AWS Regions</li>
<li>AWS edge locations</li>
<li>AWS Availability Zones</li>
<li>Amazon Virtual Private Cloud (Amazon VPC</li>
</ol>"	Answer	practice-exam-19
"How would a system administrator add an additional layer of login security to a user's AWS Management Console?
<ol type=""A"">
<li>Use AWS Cloud Directory</li>
<li>Audit AWS Identity and Access Management (IAM) roles</li>
<li>Enable Multi-Factor Authentication</li>
<li>Enable AWS CloudTrail</li>
</ol>"	Answer	practice-exam-19
"Which service can identify the user that made the API call when an Amazon Elastic Compute Cloud (Amazon EC2) instance is terminated?
<ol type=""A"">
<li>Amazon CloudWatch</li>
<li>AWS CloudTrail</li>
<li>AWS X-Ray</li>
<li>AWS Identity and Access Management (AWS IAM)</li>
</ol>"	Answer	practice-exam-19
"Which service would you use to send alerts based on Amazon CloudWatch alarms?
<ol type=""A"">
<li>Amazon Simple Notification Service (Amazon SNS)</li>
<li>AWS CloudTrail</li>
<li>AWS Trusted Advisor</li>
<li>Amazon Route 53</li>
</ol>"	Answer	practice-exam-19
"Where can a customer find information about prohibited actions on AWS infrastructure?
<ol type=""A"">
<li>AWS Trusted Advisor</li>
<li>AWS Identity and Access Management (IAM)</li>
<li>AWS Billing Console</li>
<li>AWS Acceptable Use Policy</li>
</ol>"	Answer	practice-exam-19
"Which of the following is an example of how moving to the AWS Cloud reduces upfront cost?
<ol type=""A"">
<li>By replacing large variable costs with lower capital investments</li>
<li>By replacing large capital investments with lower variable costs</li>
<li>By allowing the provisioning of compute and storage at a fixed level to meet peak demand</li>
<li>By replacing the repeated scaling of virtual servers with a simpler fixed-scale model</li>
</ol>"	Answer	practice-exam-19
"When designing a typical three-tier web application, which AWS services and/or features improve availability and reduce the impact failures? (Choose two.)
<ol type=""A"">
<li>AWS Auto Scaling for Amazon EC2 instances</li>
<li>Amazon VPC subnet ACLs to check the health of a service</li>
<li>Distributed resources across multiple Availability Zones</li>
<li>AWS Server Migration Service (AWS SMS) to move Amazon EC2 instances into a different Region</li>
<li>Distributed resources across multiple AWS points of presence</li>
</ol>"	Answer	practice-exam-19
"Which cloud design principle aligns with AWS Cloud best practices?
<ol type=""A"">
<li>Create fixed dependencies among application components</li>
<li>Aggregate services on a single instance</li>
<li>Deploy applications in a single Availability Zone</li>
<li>Distribute the compute load across multiple resources</li>
</ol>"	Answer	practice-exam-19
"Which of the following are recommended practices for managing IAM users? (Choose two.)
<ol type=""A"">
<li>Require IAM users to change their passwords after a specified period of time</li>
<li>Prevent IAM users from reusing previous passwords</li>
<li>Recommend that the same password be used on AWS and other sites</li>
<li>Require IAM users to store their passwords in raw text</li>
<li>Disable multi-factor authentication (MFA) for IAM users</li>
</ol>"	Answer	practice-exam-19
"A company is migrating from on-premises data centers to the AWS Cloud and is looking for hands-on help with the project.  How can the company get this support? (Choose two.)
<ol type=""A"">
<li>Ask for a quote from the AWS Marketplace team to perform a migration into the company's AWS account</li>
<li>Contact AWS Support and open a case for assistance</li>
<li>Use AWS Professional Services to provide guidance and to set up an AWS Landing Zone in the company's AWS account</li>
<li>Select a partner from the AWS Partner Network (APN) to assist with the migration</li>
<li>Use Amazon Connect to create a new request for proposal (RFP) for expert assistance in migrating to the AWS Cloud</li>
</ol>"	Answer	practice-exam-19
"How does the AWS Enterprise Support Concierge team help users?
<ol type=""A"">
<li>Supporting application development</li>
<li>Providing architecture guidance</li>
<li>Answering billing and account inquires</li>
<li>Answering questions regarding technical support cases</li>
</ol>"	Answer	practice-exam-19
"An application designed to span multiple Availability Zones is described as:
<ol type=""A"">
<li>being highly available</li>
<li>having global reach</li>
<li>using an economy of scale</li>
<li>having elasticity</li>
</ol>"	Answer	practice-exam-19
"A new service using AWS must be highly available. Yet, due to regulatory requirements, all of its Amazon EC2 instances must be located in a single geographic area.  According to best practices, to meet these requirements, the EC2 instances must be placed in at least two:
<ol type=""A"">
<li>AWS Regions</li>
<li>Availability Zones</li>
<li>subnets</li>
<li>placement groups</li>
</ol>"	Answer	practice-exam-19
"Which AWS tool is used to compare the cost of running an application on-premises to running the application in the AWS Cloud?
<ol type=""A"">
<li>AWS Trusted Advisor</li>
<li>AWS Simple Monthly Calculator</li>
<li>AWS Pricing Calculator</li>
<li>Cost Explorer</li>
</ol>"	Answer	practice-exam-19
"A company has multiple AWS accounts within AWS Organizations and wants to apply the Amazon EC2 Reserved Instances benefit to a single account only.  Which action should be taken?
<ol type=""A"">
<li>Purchase the Reserved Instances from master payer account and turn off Reserved Instance sharing</li>
<li>Enable billing alerts in the AWS Billing and Cost Management console</li>
<li>Purchase the Reserved Instances in individual linked accounts and turn off Reserved Instance sharing from the payer level</li>
<li>Enable Reserved Instance sharing in the AWS Billing and Cost Management console</li>
</ol>"	Answer	practice-exam-19
