"A company is using EC2 Instances to run their e-commerce site on the AWS platform. If the site becomes unavailable, the company will lose a significant amount of money for each minute the site is unavailable. Which design principle should the company use to minimize the risk of an outage?
<ol type=""A"">
<li>Least Privilege</li>
<li>Pilot Light</li>
<li>Fault Tolerance</li>
<li>Multi-threading</li>
</ol>"	"Answer
  Correct answer: C
"	practice-exam-5
"You decide to buy a reserved instance for a term of one year. Which option provides the largest total discount?
<ol type=""A"">
<li>All up-front reservation</li>
<li>All reserved instance payment options provide the same discount level</li>
<li>Partial up-front reservation</li>
<li>No up-front reservation</li>
</ol>"	"Answer
  Correct answer: A
"	practice-exam-5
"What features does AWS offer to help protect your data in the Cloud? (Choose TWO)
<ol type=""A"">
<li>Access control</li>
<li>Physical MFA devices</li>
<li>Data encryption</li>
<li>Unlimited storage</li>
<li>Load balancing</li>
</ol>"	"Answer
  Correct answer: A, C
"	practice-exam-5
"An AWS customer has used one Amazon Linux instance for 2 hours, 5 minutes and 9 seconds, and one CentOS instance for 4 hours, 23 minutes and 7 seconds. How much time will the customer be billed for?
<ol type=""A"">
<li>3 hours for the Linux instance and 5 hours for the CentOS instance</li>
<li>2 hours, 5 minutes and 9 seconds for the Linux instance and 4 hours, 23 minutes and 7 seconds for the CentOS instance</li>
<li>2 hours, 5 minutes and 9 seconds for the Linux instance and 5 hours for the CentOS instance</li>
<li>3 hours for the Linux instance and 4 hours, 23 minutes and 7 seconds for the CentOS instance</li>
</ol>"	"Answer
  Correct answer: C"	practice-exam-5
"What is the AWS Support feature that allows customers to manage support cases programmatically?
<ol type=""A"">
<li>AWS Trusted Advisor</li>
<li>AWS Operations Support</li>
<li>AWS Support API</li>
<li>AWS Personal Health Dashboard</li>
</ol>"	"Answer
  Correct answer: C
"	practice-exam-5
"Which methods can be used by customers to interact with AWS Identity and Access Management (IAM)? (Choose TWO)
<ol type=""A"">
<li>AWS CLI</li>
<li>AWS Security Groups</li>
<li>AWS SDKs</li>
<li>AWS Network Access Control Lists</li>
<li>AWS CodeCommit</li>
</ol>"	"Answer
  Correct answer: A, C
"	practice-exam-5
"Which of the following are types of AWS Identity and Access Management (IAM) identities? (Choose TWO)
<ol type=""A"">
<li>AWS Resource Groups</li>
<li>IAM Policies</li>
<li>IAM Roles</li>
<li>IAM Users</li>
<li>AWS Organizations</li>
</ol>"	"Answer
  Correct answer: C, D
"	practice-exam-5
"Which of the following Amazon RDS features facilitates offloading of database read activity?
<ol type=""A"">
<li>Database Snapshots</li>
<li>Multi-AZ Deployments</li>
<li>Automated Backups</li>
<li>Read Replicas</li>
</ol>"	"Answer
  Correct answer: D
"	practice-exam-5
"How does AWS notify customers about security and privacy events pertaining to AWS services?
<ol type=""A"">
<li>Using the AWS ACM service</li>
<li>Using Security Bulletins</li>
<li>Using the AWS Management Console</li>
<li>Using Compliance Resources</li>
</ol>"	"Answer
  Correct answer: B
"	practice-exam-5
"Which IAM entity can best be used to grant temporary access to your AWS resources?
<ol type=""A"">
<li>IAM Users</li>
<li>Key Pair</li>
<li>IAM Roles</li>
<li>IAM Groups</li>
</ol>"	"Answer
  Correct answer: C
"	practice-exam-5
"A company has a web application that is hosted on a single EC2 instance and is approaching 100 percent CPU Utilization during peak loads. Rather than scaling the server vertically, the company has decided to deploy three Amazon EC2 instances in parallel and to distribute traffic across the three servers. What AWS Service should the company use to distribute the traffic evenly?
<ol type=""A"">
<li>AWS Global Accelerator</li>
<li>AWS Application Load Balancer (ALB)</li>
<li>Amazon CloudFront</li>
<li>Transit VPC</li>
</ol>"	"Answer
  Correct answer: B
"	practice-exam-5
